item,gen
372750,"['Indie', 'Action', 'Adventure', 'Simulation', 'Early Access']"
382760,['Not Game']
449800,['Not Game']
382780,['Not Game']
214150,['Strategy']
239200,"['Indie', 'Action', 'Adventure']"
300400,['Racing']
449120,"['Indie', 'Action', 'Casual', 'Strategy']"
12200,"['Action', 'Adventure']"
39160,"['Action', 'RPG']"
2840,"['Strategy', 'Simulation']"
347580,"['Indie', 'Action', 'Strategy', 'Simulation']"
262900,"['Indie', 'Casual', 'Strategy', 'Simulation']"
235600,"['Action', 'Adventure']"
421260,['Strategy']
275390,"['Indie', 'Action', 'Adventure']"
6340,['Not Game']
22300,['Not Game']
307960,['Not Game']
318430,"['Indie', 'Adventure']"
9350,['Strategy']
91310,['Not Game']
366640,"['Indie', 'Action', 'Adventure', 'RPG']"
447570,"['Indie', 'Adventure', 'Free to Play']"
291910,"['Action', 'Simulation']"
435140,"['Casual', 'Strategy']"
352240,"['Indie', 'Simulation']"
395550,"['Indie', 'Action', 'Adventure']"
40340,['Adventure']
425685,['Not Game']
36630,['Not Game']
383190,"['Indie', 'Casual']"
312970,['Adventure']
431630,"['Indie', 'Action']"
517710,['Not Game']
13520,['Not Game']
311820,"['Indie', 'Action', 'Racing']"
477980,"['Indie', 'Action', 'Adventure', 'Casual']"
275290,['Strategy']
252290,"['Indie', 'Adventure']"
397820,['Casual']
502910,"['Indie', 'Action', 'Adventure', 'Casual']"
270850,['Simulation']
422020,"['Indie', 'Action']"
429120,"['Indie', 'Action']"
372720,['Indie']
498510,['Not Game']
382940,['Not Game']
501180,['Not Game']
411120,['Strategy']
368800,['Not Game']
33510,['Not Game']
49600,"['Indie', 'Action', 'Casual']"
432100,"['Indie', 'Adventure', 'Casual']"
2340,['Action']
432180,"['Indie', 'Adventure']"
265950,"['Indie', 'Adventure']"
263260,['Not Game']
328440,['Strategy']
308440,"['Indie', 'Action']"
358330,['Adventure']
398960,"['Indie', 'Adventure', 'Casual', 'RPG']"
110600,"['Indie', 'Action']"
469930,"['Indie', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
292060,['Action']
409440,"['Indie', 'Adventure', 'Casual']"
329200,"['Indie', 'Adventure']"
434530,"['Indie', 'Casual', 'Strategy', 'Early Access']"
359280,"['Action', 'Adventure', 'RPG']"
368140,"['Indie', 'Adventure']"
355650,['Strategy']
342580,"['Casual', 'Strategy']"
398830,"['Indie', 'Action', 'Adventure', 'Casual', 'Racing']"
272860,['Not Game']
468530,['Adventure']
23600,"['Indie', 'Strategy', 'RPG']"
384435,['Not Game']
46730,['RPG']
496950,['Not Game']
40800,['Indie']
437170,"['Indie', 'Adventure', 'Casual', 'RPG']"
321260,"['Indie', 'Action']"
286040,"['Indie', 'Action']"
55100,['Not Game']
412770,['Not Game']
461490,"['Indie', 'Adventure', 'Casual', 'Strategy', 'Early Access']"
274130,['Not Game']
399790,"['Indie', 'Adventure', 'RPG']"
412230,"['Indie', 'Action', 'Adventure', 'Casual']"
311940,"['Indie', 'Action']"
240340,"['Action', 'Adventure', 'Casual']"
434000,"['Indie', 'Adventure', 'Casual']"
277390,"['Indie', 'Action', 'Sports']"
342640,"['Indie', 'Action', 'Adventure', 'Simulation', 'RPG']"
258910,['RPG']
374120,['Not Game']
206210,"['Action', 'Free to Play']"
338420,"['Indie', 'Adventure', 'RPG']"
465520,"['Indie', 'Adventure', 'Casual']"
442080,"['Adventure', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
333330,"['Indie', 'Action', 'RPG']"
374740,['Not Game']
337450,"['Indie', 'Casual']"
435210,['Not Game']
310830,"['Indie', 'Action']"
349680,"['Indie', 'Action']"
378850,"['Indie', 'Action', 'Casual', 'Early Access']"
42870,['Not Game']
382630,['Not Game']
334210,"['Indie', 'Action', 'Strategy']"
21970,['Not Game']
485800,"['Indie', 'Casual', 'Simulation']"
203250,['Not Game']
249930,['Simulation']
251270,['Not Game']
394160,['Action']
319140,"['Indie', 'Action']"
361750,['Not Game']
45100,"['Indie', 'Casual']"
340520,['Not Game']
314830,"['Indie', 'Adventure', 'Strategy', 'RPG']"
396790,"['Indie', 'Casual']"
323700,"['Indie', 'Casual']"
445310,"['Strategy', 'RPG']"
33660,"['Indie', 'Casual']"
15160,['Simulation']
343120,['Not Game']
310070,"['Indie', 'Strategy']"
446480,['Simulation']
284000,"['Adventure', 'Casual']"
283940,"['Adventure', 'Casual']"
331570,"['Indie', 'Action', 'Adventure', 'Casual']"
481420,['Not Game']
343570,"['Indie', 'Casual']"
331970,"['Action', 'Adventure', 'Strategy']"
251910,"['Indie', 'Strategy']"
12530,"['Action', 'Adventure', 'Strategy']"
418910,"['Indie', 'Strategy', 'Simulation', 'RPG', 'Early Access']"
353600,"['Indie', 'Adventure', 'RPG']"
389870,"['Adventure', 'Strategy', 'RPG']"
366800,"['Indie', 'Adventure', 'Free to Play']"
29520,['Not Game']
275670,"['Indie', 'Strategy']"
15280,['Simulation']
109400,['Not Game']
332970,['Not Game']
492510,['Not Game']
298160,['Not Game']
214850,['Not Game']
425681,['Not Game']
486480,"['Indie', 'Action']"
269610,"['Indie', 'Action', 'Adventure', 'Strategy', 'Early Access']"
409490,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
324420,"['Indie', 'Strategy']"
436390,"['Indie', 'Action']"
280740,"['Indie', 'Action', 'Adventure', 'Casual']"
344480,['Indie']
420630,['Not Game']
2710,['Action']
525190,"['Indie', 'Action', 'Adventure']"
80330,"['Indie', 'Adventure']"
70500,"['Indie', 'Action', 'Adventure', 'Casual']"
415740,"['Indie', 'Action', 'Adventure', 'Casual', 'Simulation', 'Racing']"
384430,['Not Game']
394360,"['Strategy', 'Simulation']"
42680,['Not Game']
456980,"['Indie', 'Adventure', 'Casual']"
413610,['Not Game']
359600,['Not Game']
402390,"['Indie', 'Action', 'Casual']"
441380,['Casual']
440432,['Not Game']
270510,"['Indie', 'Action']"
297920,"['Strategy', 'Simulation']"
402300,"['Strategy', 'Simulation']"
228400,"['Action', 'Simulation']"
467560,['Not Game']
404030,"['Indie', 'Casual', 'Simulation']"
315660,['Simulation']
378120,['Not Game']
467790,"['Indie', 'Action']"
363460,['Not Game']
289300,"['Action', 'Strategy', 'Simulation']"
378300,"['Indie', 'Adventure', 'Free to Play']"
448610,"['Indie', 'Action', 'Racing']"
12550,['Not Game']
244030,['Simulation']
37300,['Simulation']
330990,"['Adventure', 'Casual']"
357690,"['Indie', 'Action', 'Strategy']"
432980,"['Indie', 'Action', 'Strategy']"
447890,"['Indie', 'Action', 'Casual']"
333650,"['Indie', 'Adventure', 'Casual', 'Strategy']"
396480,"['Indie', 'Action', 'Strategy', 'Simulation']"
465860,"['Adventure', 'Casual']"
12640,['RPG']
356180,['Not Game']
349020,"['Indie', 'Action', 'Casual']"
485590,"['Indie', 'Action']"
264360,['Not Game']
411183,['Not Game']
318090,"['Indie', 'Casual', 'Strategy']"
362030,"['Adventure', 'Casual']"
92000,['Not Game']
303210,"['Indie', 'Adventure']"
227260,['Utilities']
236450,['Action']
111100,"['Indie', 'Casual', 'Racing']"
360750,"['Indie', 'Action', 'Casual']"
321560,"['Indie', 'Action']"
12690,"['Simulation', 'Sports']"
305050,"['Indie', 'Action', 'Adventure']"
372540,"['Action', 'Free to Play']"
39330,['Not Game']
391730,"['Indie', 'Action', 'Adventure', 'RPG']"
377970,"['Indie', 'Adventure']"
37600,"['Indie', 'Adventure', 'Casual']"
29680,['Not Game']
209360,"['Indie', 'Action']"
250420,"['Indie', 'Action', 'Adventure', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
327930,"['Adventure', 'RPG']"
361400,['Not Game']
451140,"['Casual', 'Strategy', 'Simulation']"
394130,['Not Game']
440437,['Not Game']
465750,['Strategy']
374930,['Not Game']
296630,"['Indie', 'Action', 'Adventure']"
31900,['Adventure']
423740,"['Action', 'RPG']"
264520,"['Indie', 'Adventure']"
464470,"['Indie', 'Action', 'Adventure', 'RPG', 'Early Access']"
330590,"['Action', 'Strategy', 'Simulation']"
465190,"['Indie', 'Action', 'Adventure']"
509390,"['Indie', 'Action', 'Casual']"
204030,['Not Game']
354230,"['Indie', 'Strategy']"
227180,"['Indie', 'Strategy', 'Simulation', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
33110,"['Indie', 'Action', 'RPG']"
442140,['Indie']
23200,['Not Game']
370390,"['Indie', 'Action', 'Adventure', 'RPG', 'Early Access']"
219600,['Not Game']
257930,"['Indie', 'Strategy', 'Simulation', 'Early Access']"
337320,"['Indie', 'Action', 'Early Access']"
372350,"['Indie', 'Action', 'Adventure']"
371500,"['Indie', 'Action', 'Casual']"
514240,"['Indie', 'Action', 'Adventure', 'Simulation']"
396890,"['Indie', 'Simulation']"
258760,"['Indie', 'Simulation']"
266590,"['Utilities', 'Design & Illustration', 'Education', 'Animation & Modeling', 'Software', 'Software Training', 'Mod']"
345440,['Not Game']
19900,['Not Game']
488890,"['Indie', 'Action']"
448980,['Not Game']
323430,"['Indie', 'Action', 'Adventure']"
430280,"['Indie', 'Casual', 'Strategy']"
521930,"['Indie', 'Action']"
269370,"['Indie', 'Action', 'RPG']"
369100,"['Indie', 'Action', 'Adventure', 'Simulation']"
18100,['Not Game']
22370,['Not Game']
331200,"['Indie', 'Adventure', 'Casual', 'Simulation']"
408860,"['Casual', 'Strategy']"
391250,"['Indie', 'Action', 'Strategy']"
12100,['Not Game']
336530,"['Utilities', 'Design & Illustration', 'Animation & Modeling', 'Software', 'Video Production', 'Software Training', 'Photo Editing', 'Mod']"
49540,['Not Game']
204580,"['Action', 'Casual']"
275310,['Simulation']
378630,"['Indie', 'Adventure']"
342990,"['Indie', 'Adventure', 'Casual']"
70110,"['Indie', 'Simulation']"
398630,"['Adventure', 'Casual']"
218230,"['Action', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
2910,['Strategy']
37330,['Casual']
317940,"['Indie', 'Adventure']"
426930,"['Indie', 'Action', 'Early Access']"
302380,"['Indie', 'Casual', 'Free to Play']"
219340,"['Indie', 'Strategy', 'RPG', 'Free to Play']"
65070,"['Simulation', 'Racing']"
96200,"['Indie', 'Action']"
281430,['RPG']
364880,"['Indie', 'Action', 'Casual']"
302010,"['Indie', 'Action']"
462130,['Indie']
402607,['Not Game']
377670,"['Adventure', 'Casual', 'Simulation']"
336220,"['Indie', 'Action', 'Adventure', 'Early Access']"
104900,"['Indie', 'Action', 'Adventure', 'RPG']"
297060,"['Indie', 'Action', 'Strategy']"
447020,['Simulation']
353110,"['Adventure', 'Casual']"
383460,"['Indie', 'Adventure']"
18420,"['Casual', 'Strategy']"
374320,['Not Game']
37030,['Strategy']
224700,"['Casual', 'Strategy']"
292380,"['Casual', 'Racing']"
217980,['Not Game']
315530,['Not Game']
290870,"['Indie', 'Strategy']"
517350,"['Indie', 'Action', 'RPG']"
31120,['Not Game']
259600,"['Indie', 'Adventure']"
296030,"['Indie', 'Action', 'Adventure']"
454670,"['Indie', 'Action', 'Casual']"
402280,['Not Game']
419520,['Not Game']
266940,['Casual']
265770,"['Indie', 'Action', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
493370,"['Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG', 'Free to Play']"
358760,"['Indie', 'Adventure', 'Casual']"
207380,['Action']
406080,"['Indie', 'Casual', 'Strategy', 'Simulation']"
3570,['Casual']
408920,"['Adventure', 'RPG']"
378570,"['Indie', 'Casual']"
288020,"['Indie', 'Action', 'Adventure']"
278420,"['Indie', 'Action', 'Adventure']"
327890,"['Indie', 'Action', 'Adventure', 'Simulation']"
299440,"['Indie', 'Action', 'Strategy']"
437100,"['Indie', 'Action']"
115220,['Strategy']
496730,"['Indie', 'Adventure', 'Strategy']"
300920,['Not Game']
32380,['Action']
209710,['Not Game']
11060,['Not Game']
242820,"['Indie', 'Action']"
40210,['Casual']
312210,"['Indie', 'Action', 'Adventure', 'Early Access']"
398840,"['Action', 'Strategy', 'Simulation', 'Free to Play']"
13580,['Not Game']
20700,"['Indie', 'Action', 'Strategy']"
335010,['Indie']
329430,['Not Game']
403780,"['Indie', 'Action']"
15200,['Simulation']
387240,['Not Game']
383560,"['Indie', 'Adventure']"
333300,"['Indie', 'Adventure', 'Strategy', 'RPG']"
454220,"['Indie', 'Adventure', 'Simulation']"
340820,['Not Game']
36100,['Casual']
246980,"['Indie', 'Adventure', 'Casual']"
220960,['Photo Editing']
404150,"['Indie', 'Casual', 'Simulation', 'RPG']"
375750,"['Indie', 'Action', 'Casual', 'Strategy', 'Free to Play']"
311060,"['Strategy', 'RPG']"
464440,['Not Game']
510630,"['Indie', 'Strategy', 'Free to Play', 'Sports']"
10130,['Action']
464700,"['Indie', 'Action', 'Adventure', 'Casual', 'Free to Play']"
431330,"['Indie', 'Action', 'RPG']"
2990,['Racing']
63800,"['Indie', 'Adventure', 'Strategy', 'RPG']"
412860,"['Indie', 'RPG']"
384310,"['Indie', 'Adventure', 'Strategy', 'Simulation', 'RPG']"
367340,"['Indie', 'Action', 'Strategy']"
297080,"['Indie', 'Casual', 'Strategy']"
323280,['Casual']
414130,['Not Game']
203210,"['Indie', 'Action', 'Casual']"
297810,['Not Game']
445170,"['Indie', 'Action', 'Adventure', 'Casual']"
15300,['Not Game']
449310,"['Indie', 'Action']"
217860,['Not Game']
391240,"['Indie', 'Casual', 'Strategy', 'Massively Multiplayer', 'Multiplayer']"
340220,"['Indie', 'Strategy']"
364940,"['Indie', 'Casual']"
459820,"['Indie', 'Casual', 'Free to Play']"
346300,"['Indie', 'Action', 'Adventure', 'Early Access']"
25830,['Strategy']
237430,"['Indie', 'Strategy', 'RPG']"
19320,"['Indie', 'Action', 'Casual']"
71320,['Not Game']
328760,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'RPG']"
316020,"['Indie', 'Action']"
337490,['Indie']
248190,['Not Game']
33390,"['Indie', 'Action']"
46840,['Strategy']
352750,"['Indie', 'Casual', 'Strategy', 'Simulation']"
343780,"['Indie', 'Casual', 'Simulation']"
453170,['Not Game']
417290,"['Indie', 'Action', 'Adventure', 'RPG']"
477170,['Not Game']
260650,['Action']
374702,['Not Game']
221910,"['Indie', 'Adventure']"
446120,"['Indie', 'Action']"
448050,"['Action', 'Casual']"
313210,['Action']
371010,"['Indie', 'Strategy']"
300970,"['RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
511610,"['Indie', 'Action', 'Casual', 'Early Access']"
341690,"['Indie', 'Adventure']"
318230,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
225220,['Not Game']
398620,"['Adventure', 'Casual']"
396930,"['Indie', 'Action', 'Adventure', 'Strategy']"
13210,['Not Game']
203350,"['Strategy', 'RPG']"
515200,"['Indie', 'Action']"
508590,['Not Game']
371210,"['Indie', 'Action', 'Adventure']"
9710,['Action']
48110,['Simulation']
361560,"['Indie', 'Action']"
104020,"['Indie', 'Casual']"
289780,['Not Game']
249680,"['Action', 'Adventure']"
459100,"['Indie', 'Action', 'Adventure']"
297740,"['Indie', 'Action']"
3980,['Strategy']
352530,['Not Game']
455340,['Strategy']
21780,['Not Game']
328140,['Not Game']
10510,['Not Game']
476710,"['Indie', 'Action', 'Adventure']"
2600,['Not Game']
290530,"['Indie', 'Action']"
107800,"['Indie', 'Action', 'Casual']"
240660,"['Indie', 'Action', 'Adventure']"
356330,['Not Game']
350640,"['Action', 'Adventure']"
32130,['Not Game']
366610,"['Indie', 'Action', 'Adventure', 'Casual']"
362490,"['Indie', 'Action', 'Adventure', 'Simulation', 'RPG', 'Early Access']"
232750,"['Action', 'RPG']"
48000,"['Indie', 'Adventure']"
384300,['Utilities']
11420,['Not Game']
483260,['Not Game']
42850,['Strategy']
60350,"['Indie', 'Adventure', 'Casual']"
80310,"['Indie', 'Adventure']"
294540,"['Adventure', 'Casual']"
464360,"['Indie', 'Action', 'Adventure', 'Simulation']"
364560,['Not Game']
498470,"['Indie', 'Action', 'Casual']"
221830,"['Indie', 'Adventure']"
376780,['Adventure']
350510,['Not Game']
21610,['Not Game']
268930,"['Indie', 'Adventure', 'RPG', 'Early Access']"
402492,['Not Game']
318350,"['Adventure', 'Casual']"
247350,"['Indie', 'Action', 'Simulation']"
374737,['Not Game']
428420,['Not Game']
379640,"['Indie', 'Action']"
241930,['Not Game']
73190,"['Strategy', 'Simulation']"
361040,"['Indie', 'RPG']"
314210,"['Indie', 'Adventure']"
257610,['Design & Illustration']
8880,"['Strategy', 'RPG']"
386870,"['Indie', 'Adventure', 'Casual']"
400760,['Not Game']
441230,['Not Game']
283430,"['Action', 'Adventure']"
319410,['Not Game']
319980,['Not Game']
401280,"['Indie', 'Action', 'Adventure']"
288470,['RPG']
425820,"['Indie', 'Action', 'RPG']"
353890,"['Action', 'Simulation', 'Sports']"
468740,['Not Game']
294530,"['Adventure', 'Casual']"
358410,['Action']
345370,['Utilities']
384090,"['Indie', 'Action', 'Adventure', 'RPG', 'Early Access']"
354900,"['Indie', 'Action', 'Casual', 'Free to Play']"
438110,['Education']
4850,['Strategy']
302130,"['Adventure', 'Casual']"
259130,"['Indie', 'Adventure', 'Strategy', 'RPG']"
290830,['Not Game']
433630,['Not Game']
351100,"['Indie', 'Action', 'Adventure', 'Strategy', 'Simulation', 'RPG']"
294000,"['Indie', 'Action']"
312020,"['Indie', 'Casual', 'Strategy']"
389430,"['Action', 'Adventure', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
15080,"['Action', 'Adventure']"
212630,['Not Game']
271500,['Not Game']
420930,"['Indie', 'Adventure', 'Casual', 'Early Access']"
395850,"['Indie', 'Action', 'Adventure', 'Simulation']"
281580,['Simulation']
292330,"['Indie', 'Strategy', 'Simulation']"
6030,['Action']
298850,"['Indie', 'Adventure', 'Casual', 'RPG']"
210550,['Casual']
22000,['Indie']
63500,"['Indie', 'Action', 'Casual', 'Strategy']"
282620,"['Indie', 'Action', 'Simulation']"
276870,"['Indie', 'Strategy', 'Simulation', 'Early Access']"
7530,['Strategy']
244050,"['Simulation', 'Free to Play']"
343690,['Action']
338400,['Not Game']
243930,"['Action', 'RPG']"
418280,"['Indie', 'Action', 'Adventure']"
372250,"['Indie', 'Action', 'Adventure']"
369300,['Not Game']
218461,['Not Game']
391580,"['Indie', 'Casual', 'Strategy', 'Simulation', 'Sports']"
400020,"['Action', 'Adventure', 'Casual', 'Strategy', 'RPG', 'Sports', 'Racing']"
519570,['Not Game']
385880,['Not Game']
373023,['Not Game']
488360,['Not Game']
202130,['Strategy']
365660,"['Indie', 'Action', 'Sports']"
337180,['Action']
110400,"['Indie', 'Racing']"
467520,"['Strategy', 'Simulation']"
340210,"['Indie', 'Strategy', 'Early Access']"
19080,"['Action', 'Adventure', 'Casual']"
374746,['Not Game']
42660,['Not Game']
237760,"['Indie', 'Action']"
12220,['Not Game']
361430,"['Indie', 'Simulation']"
415670,"['Indie', 'Adventure', 'Strategy']"
365120,"['Indie', 'Action', 'Adventure']"
370280,"['Indie', 'Adventure', 'Casual']"
433790,"['Indie', 'Adventure']"
407100,"['Indie', 'Action', 'Strategy', 'Simulation']"
294060,"['Indie', 'Action', 'Adventure']"
34440,['Strategy']
519578,['Not Game']
513930,"['Indie', 'Casual', 'Simulation', 'Racing']"
363240,"['Indie', 'Adventure', 'Strategy']"
304500,"['Indie', 'Casual']"
494120,"['Indie', 'Action', 'Adventure', 'Casual']"
410150,"['Indie', 'Casual']"
411330,['Action']
252730,"['Indie', 'Casual']"
244410,"['Indie', 'Strategy', 'Simulation']"
339040,"['Action', 'Adventure']"
345280,"['Indie', 'Action', 'Adventure']"
327100,['Not Game']
297290,"['Indie', 'Adventure', 'Casual']"
346090,"['Indie', 'Adventure']"
500190,['Strategy']
336790,['Not Game']
273960,"['Indie', 'Action', 'Strategy', 'Simulation']"
361680,"['Indie', 'Action', 'Casual']"
429780,"['Indie', 'Sports']"
454250,"['Indie', 'Adventure']"
454780,"['Indie', 'Strategy']"
256190,['Action']
378590,"['Indie', 'Action', 'Adventure', 'Early Access']"
364590,['Not Game']
21170,['Not Game']
392970,"['Adventure', 'Casual']"
461560,"['Indie', 'Adventure', 'Free to Play']"
58570,['Adventure']
393240,"['Indie', 'Action']"
313870,['Adventure']
467950,"['Indie', 'Action', 'Adventure', 'Casual', 'RPG']"
408990,"['Indie', 'Strategy', 'Early Access']"
392940,"['Indie', 'Adventure', 'Casual', 'Strategy', 'RPG']"
46770,"['Indie', 'Strategy', 'Simulation']"
494660,"['Indie', 'Casual']"
3130,['Strategy']
270310,"['Indie', 'Adventure']"
370490,"['Indie', 'Action']"
459170,['Not Game']
515910,"['Indie', 'Action', 'Casual']"
21800,['Strategy']
252550,"['Indie', 'Adventure', 'Casual']"
436360,"['Indie', 'Action']"
493100,['Not Game']
13230,['Not Game']
40400,"['Indie', 'Strategy']"
